"jobTitle","company","location","link","jobDescription"
"Analyst, Data Integrity & Analytics","University of Chicago","Chicago, IL","https://datajobs.com/University-of-Chicago/Analyst-Data-Integrity-Analytics-Job~5542","Analyst, Data Integrity & Analytics – 097742"
"Senior Engineer - Data Analysis","RevUp Software","Redwood City, CA","https://datajobs.com/RevUp-Software/Senior-Engineer-Data-Analysis-Job~4811","Company Description"
"Marketing Analyst","Metia","Kirkland, WA","https://datajobs.com/Metia/Marketing-Analyst-Job~4623","Company Description"
"Data Analyst","BrightScope","San Diego, CA","https://datajobs.com/BrightScope/Data-Analyst-Job~4596","Company Description"
"Senior Engineer - Data Analysis","RevUp Software","Redwood City, CA","https://datajobs.com/RevUp-Software/Senior-Engineer-Data-Analysis-Job~4590","Company Description"
"Data Analyst","Urge Mobile","New York, NY","https://datajobs.com/Urge-Mobile/Data-Analyst-Job~4540","Company Description"
"Business/Inventory Analyst","Honest Office","Farmington, CT","https://datajobs.com/Honest-Office/Business-Inventory-Analyst-Job~4356","Company Description"
"HPC Visualization and Data Analysis Software Developer","Kitware, Inc.","Santa Fe, NM","https://datajobs.com/Kitware-Inc-/HPC-Visualization-and-Data-Analysis-Software-Developer-Job~4289","Company Description"
"Web Analytics Manager","Springbox","Austin, TX","https://datajobs.com/Springbox/Web-Analytics-Manager-Job~4259","Web Analytics Manager"
"Digital Marketing Data Analyst ","BoomBox Inc","New York, NY","https://datajobs.com/BoomBox-Inc/Digital-Marketing-Data-Analyst--Job~4031","BoomBox (www.BoomBoxInc.com) is a leading digital engagement agency in New York City. We are a quirky group of people in a culture defined by asking questions and collaborating. We like to learn, compete, grow brands, win the occasional award, and do interesting things."
"Analytics & Reporting Engineer","BusinessOnline","San Diego, CA","https://datajobs.com/BusinessOnline/Analytics-Reporting-Engineer-Job~3995","Company Description"
"Business Technologies & Application Systems Analyst III","Georgia Gwinnett College","Lawrenceville, GA","https://datajobs.com/Georgia-Gwinnett-College/Business-Technologies-Application-Systems-Analyst-III-Job~3917","Company Description"
"Operations Developer - UNICA Analyst","The Allant Group","Naperville, IL","https://datajobs.com/The-Allant-Group/Operations-Developer-UNICA-Analyst-Job~3754","OPERATIONS DEVELOPER (UNICA ANALYST)"
"Programmer Analyst","The Allant Group","Naperville, IL","https://datajobs.com/The-Allant-Group/Programmer-Analyst-Job~3738","We are currently looking to fill a Programmer Analyst (Solution Developer) role in our Naperville office.  Allant is a rapidly growing marketing & advertising services company that supports Fortune 1000 advertising clients and media firms including TV & online video publishers and distributors.  Allant offers technology, analytic, marketing and advertising professionals a career opportunity at the forefront of database marketing, interactive marketing and the future of TV advertising."
"Sr. Programmer Analyst","The Allant Group","Naperville, IL","https://datajobs.com/The-Allant-Group/Sr-Programmer-Analyst-Job~3718","Allant is a rapidly growing marketing & advertising services company that supports Fortune 500 advertising clients and media firms including TV & online video publishers and distributors. With a 28 year old history of success, and industry leading client satisfaction rating, Allant offers technology, analytic, marketing and advertising professionals a career opportunity at the forefront of database marketing, interactive marketing and the future of TV advertising."
"Business Analyst","Amazon","Seattle, WA","https://datajobs.com/Amazon/Business-Analyst-Job~2293","Have you ever thought about what it takes to detect and prevent fraudulent purchases among hundreds of millions of eCommerce transactions in six countries? What would you do to create a trusted marketplace where millions of buyers and sellers can safely transact online? What kinds of processes and systems would you build to maximize customer satisfaction?Our mission in Transaction Risk Management Services (""TRMS"") is to make Amazon.com the safest place to shop online. The TRMS team safeguards the order pipelines; monitoring, tracking, and managing risk to ensure long-term buyer satisfaction. TRMS group designs and builds the software systems, risk models and operational processes that minimize risk and maximize trust in Amazon.com. Not only do we protect all aspects of the Amazon shopping experience, we also deliver our services to large and small merchants hosted on the Amazon platform. And, we evaluate new business opportunities from across the company to determine how we can minimize the risk associated with these launches.As a Business Analyst, you are responsible for building a robust set of operational and business metrics, working with cross-functional teams to design, build, deploy the reporting systems, and utilize metrics to determine improvement opportunities. You will also be responsible for driving process improvement opportunities identified as part of Kaizen processes.Role and Responsibilities: "
"Software Engineer - Analytics Infrastructure","Twitter","San Francisco, CA","https://datajobs.com/Twitter/Software-Engineer-Analytics-Infrastructure-Job~3582","Twitter is looking for great engineers to build the next generation of tools for working with big data. You have a passion for building massively scalable data-crunching systems wrapped in elegant, easy to use APIs. You will tackle problems involved in processing, coordinating, and organizing hundreds of Petabytes of data spread across multiple compute clusters and data centers. You will build systems that are on the cutting edge of 'big data' infrastructure. You will open-source a lot of your work (examples of our OSS creations include Ambrose, Parquet, and Scalding). You will be relied on by dozens of engineering teams, hundreds of co-workers, and many millions of users. Responsibilities:"
"Database Analyst","Medical Science & Computing","Bethesda, MD","https://datajobs.com/Medical-Science-Computing/Database-Analyst-Job~3228","Medical Science & Computing, Inc. is searching for a database analyst to evaluate, maintain, and improve databases in a LIMS environment for the Integrated Research Facility at the National Institute of Allergy and Infectious Disease (NIAID) in the National Institutes of Health (NIH). This opportunity is a full-time position with MSC and it is on-site at NIH in Bethesda and Frederick, MD. The incumbent will partner with biological laboratory personnel, IT personnel, and other supporting groups to maintain and improve databases in a LIMS environment. The role will validate new functionality and configure new applications of LIMS. The role will focus on meeting customer expectations and working with a customer service mindset. Major Duties and Responsibilities"
"Business Intelligence Tableau Analyst","Medical Science & Computing","Bethesda, MD","https://datajobs.com/Medical-Science-Computing/Business-Intelligence-Tableau-Analyst-Job~3212","Medical Science & Computing, Inc. is currently seeking a seasoned Business Intelligence Tableau Analyst to support the National Institutes of Health (NIH) in Bethesda, Maryland.The Business Intelligence developer designs and builds Tableau based solutions. The candidate must be capable of working with a diverse group of stakeholders performing high level and detailed analysis, defining and writing programs using Tableau, MS-SQL BI stack, and be able to leverage the API. The candidate must be able to design dashboards with advanced Tableau functionality built with end user functionality in mind.  Additionally, the candidate will perform system integration and deployment activities, prepare system support documentation, and document program and system functions. Duties and Responsibilities:"
